"","sample","batch","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25","M26","M27","M28","M29","M30","M31","M32","M33","M34","M35","M36","M37","M38","M39","M40","M41","M42","M43","M44","M45","M46","M47","M48","M49","M50"
"136","S156",4,433.414862091156,1459.66497561232,1411.5900745865,1862.62003999176,3585.58769324438,2732.56417943513,2843.41681469594,15903.0421794807,4926.07852228231,5552.29181310232,2096.1677070955,3713.92729840267,4096.17512230408,3479.88937964164,4650.34709916048,2321.39871827965,1491.67952711899,2534.77984352661,319.109701576561,11121.9481501217,7351.26780997232,447.119890028272,1966.41848626736,4578.23621127106,1878.26765016413,2434.73732972074,1054.45379621219,6904.08488534962,2021.84019923844,2466.27073465185,820.015864467613,3855.34297166793,3068.5099733201,2185.67302849138,11243.4850131164,3284.4612165349,1122.67363252852,2480.59965158084,4486.23258056467,4378.20063322828,7549.08739393588,235.585713582154,3553.50834762619,2930.75390884317,4128.99892421265,3064.38564304354,36585.4950176081,2100.37837796091,5480.73825384509,5199.1178262387
"137","S157",4,329.022891139826,2146.80968924741,589.333367166002,1661.09609714215,3104.17376159759,3383.95534435051,3149.66930895623,17226.6497119267,8088.38554695111,5712.84236052843,2173.12926398449,3601.84367578286,6319.53632944237,2383.86545234165,12834.95197379,2594.03706842393,2050.80743587459,2945.05892023719,1094.18547528593,23656.8093078368,8898.15532275002,511.978225342583,2381.27022170702,8797.93188974694,681.111062095591,5188.01739780974,1051.46006754657,5966.39207602248,2643.47152488946,3383.96543784619,709.815301445827,3605.8024520181,2849.56513019297,2432.04715993258,2746.16169922983,8954.98151297926,1331.68200759793,3259.142089584,3582.33682634737,4056.99770556998,2855.10232167385,397.557727121425,2268.61194881953,3780.91985211458,12763.7406022651,3170.00820084584,28491.759839925,2060.09406837572,6814.61255763554,6650.05195887743
"138","S158",4,482.160734565235,2083.28029674716,593.160123965288,1782.14642640786,2309.75930012143,4262.67116806718,1587.86393416109,15547.7854762858,6512.12986258689,4443.50101383263,1321.35766036393,2743.71723528861,5388.06427285876,2563.42838690494,12778.293241395,2013.67664980372,2457.37858875739,1991.981684785,951.940125981084,21743.8990643816,6572.68004312178,427.653214416975,2285.73166934458,6824.01531404193,933.686910996409,5214.93220863161,919.06952896783,8359.59199062765,1879.07754922899,2681.2331749593,577.399662201618,3723.85484666865,2447.31560751005,2147.3471124101,3577.89724561233,3796.95600929392,1239.77573036949,2276.14830590755,3721.77042686731,3129.16050553019,3098.39780239104,265.763603974307,2245.07440826207,1980.45118132613,7625.56205544999,2360.09981264765,29301.2263676349,1534.84262246609,5661.94288328802,5748.90430285874
"139","S159",4,267.9181928309,1702.39292684386,887.358251698842,1720.93854990373,2925.49093967367,3812.08183638997,2539.53836085741,17660.8863087804,6925.03069190374,6074.14084844002,1243.66165006393,3316.27599564043,4080.39490369916,2043.5096374168,9364.99230605277,2357.11610037946,1534.07496498769,2279.40637381785,963.511415455836,25629.0755586991,7447.82424098881,510.597614567707,1661.85730402859,5267.56938714546,1452.95893414509,4401.81204898538,1266.3369258998,6485.83797210039,1770.14502126127,3910.98116685061,688.849188535984,2467.16752402562,3563.56352676759,1840.79153808485,7738.75459362202,4620.7211492555,935.064521999058,3999.0720304285,4562.32622473243,2417.45344941407,6393.30383341615,301.946138127322,2699.06654045806,3288.96744782527,6750.03285577322,3296.8596206656,35890.8943062829,2177.6151904706,4834.45824177418,8516.89410559738
"140","S160",4,394.661759765659,1556.25793313528,1255.93952294609,1878.33406256295,3431.03829509822,3251.92391433735,2504.2527843603,17914.685421541,7455.57088533065,7804.37206979783,1661.1386159338,4173.90139245137,8115.38241483324,3153.15783565311,7119.50256330429,2869.74741449682,1532.40954459427,2378.17983070461,440.642412019891,8757.82512491804,7974.77733124472,485.044834286774,2250.28050919929,7944.31186084734,1437.48163089703,1962.6746521722,1052.0399952862,7450.80618945848,3077.24540674042,3523.15173246579,642.476524476221,2708.64026899941,4290.02697097158,2516.80060519611,7575.30529638304,3208.29864654008,1491.90112327155,4037.22130900278,4522.55638325578,4336.80190923262,6280.30623745058,398.289765097501,3516.51355122574,2692.1650144975,4321.07138337309,2720.18802006712,35974.6150409789,2310.53213812001,8459.06554734482,4743.46046509646
"141","S162",4,268.841145568976,1841.05194349504,1719.90734608435,1777.7800422574,2283.78986537048,2527.15065491225,2199.72033260303,20298.0576662521,7560.34108421828,3888.14735662185,1270.55875438614,2898.4414644031,4248.35732916305,2125.03522327678,10660.8425316491,2105.76355755134,2531.4263296207,2873.91912936875,678.054183377901,32667.7067834016,7970.358436782,541.767714360363,1424.87203750044,6023.4037914694,1594.42212290284,5532.00702439752,960.593682786016,6119.30520666971,2261.22451621414,3305.89720032238,703.208854175692,3877.986908569,2348.41868124545,2086.99185482074,8631.27774915585,4834.92841607976,1214.89166573287,3051.30781385432,2984.65326247609,3812.53033015652,6343.01652231415,311.103496846736,2802.32012738594,2569.08965523366,7634.56469864131,3026.76639746575,28441.190025766,2377.64115871747,5621.69745489159,6088.6607368459
"142","S163",4,325.262025432822,2453.57267434458,1093.59603380235,1870.48865525775,3980.62919466564,4807.06829914363,3269.90908069857,19734.8337074852,10815.2805713443,7200.51077991298,2379.87099385851,4738.67473794206,6485.59520876063,2925.46465175197,16942.9028975158,3613.15170180066,2014.76831433235,3261.34626424437,819.333879880222,36233.5626105322,9743.75663260208,452.914318467165,2601.1627221161,7285.58599283468,925.654587480403,6758.96035466835,922.778116616497,7828.59797489078,3036.28417279228,4603.11570947352,536.187750483542,5007.89737713926,3773.78810510656,2683.1558512541,5836.86877247115,6452.32157980694,1007.76082353774,3220.60781307549,3940.91182623377,3906.87069267019,5106.87363064489,328.315196405085,2724.59931941848,2928.5252583992,10687.8983075764,2787.3966250823,28682.8978947608,2002.15080363999,6762.74089743079,6059.07718565096
"143","S164",4,412.134134084879,2539.26776603528,1049.07295226796,1476.25202380391,2430.19953298709,3279.90436281158,2088.54961145021,19576.2105078327,9364.63859547244,8374.11419059544,1694.86783224249,5390.2905372634,5200.50820049335,2426.31077139475,5155.47738137209,2366.73985865029,2526.64444035117,3222.57531597385,545.456173160302,9474.06302768233,7864.84994226208,670.717037502909,2117.54839679809,6819.5859950991,1769.6633572937,2228.94685873971,901.35009938441,6999.1598823708,2805.00838448893,5209.9639845224,594.580861645399,4827.60912838959,2749.2352415937,2884.1131814041,9633.10964039063,3368.88193019022,1497.69001975387,2772.86590142891,3067.54764434652,5163.80604776157,9050.3469615296,470.354736494579,3020.34560498883,3363.88625399826,3483.79939252368,2503.68050527786,27246.9554668263,2176.74140820001,7355.83972888112,6677.14097520808
"144","S165",4,466.757827637916,2212.45354601652,460.836829837919,2056.48659230402,3995.84526478173,4820.83387057971,2611.43931814063,15064.9646708055,10885.3787601185,6567.82477779233,1880.93980413844,4153.94325986151,6150.49004318149,2432.95957701319,5559.94859897123,2820.77951388567,2584.19187310248,2489.04870605144,499.975351454155,13653.4615043454,6832.26062391041,509.342123280566,2604.59706547666,8632.09397239481,760.458961777128,3089.42621308812,1158.62166465325,7177.44147872984,2885.31929512434,4133.02743929652,787.499098983823,3205.59734735661,3804.17412315132,1931.01184421701,4112.46099535536,3450.86116940841,1853.26646811268,3417.28920211536,4818.99332460236,5613.31543862057,2408.24312915398,433.452855153978,4840.18245248409,3506.53063351314,6359.99880489245,2867.11143402886,38087.5298307129,2280.07808962705,5623.78368010468,7723.47640392644
"145","S166",4,507.034380119166,2710.88121698246,1624.58999714904,1778.41146041741,3430.48913739311,4652.2009684328,2302.31533830672,21081.1182940743,9405.10371327198,7478.91411610368,2077.80683132533,6581.73782899342,7014.41596309466,2935.52993773724,4981.67275988851,3552.34114076036,2839.60890610049,3792.30480387479,386.426421386014,17307.967819986,11422.8235791394,640.763227466558,3152.82459228713,6441.14729642645,1923.83532931696,3149.99186680598,1211.5476298135,11168.2955294137,3148.717521104,3947.69270071151,716.533006443788,4249.32366474233,4191.0373506065,3364.95112562131,11829.0104145502,3232.25780920416,1046.6837153142,4056.01122938287,4696.50709783406,4857.35254448851,9879.20117207894,454.618933676783,2983.08140757475,2598.34307866878,4352.63498183752,2924.45578833912,31082.1466419154,3656.9887536462,8039.47036595804,9972.1748200174
"146","S167",4,401.250262235859,1421.31223682836,848.449655220235,1991.09338986554,3799.8099001067,3707.85195653966,2123.52420282583,19316.6939403662,9481.6981929165,5946.22465266297,2166.71589917529,4373.57091247795,7104.7475438718,2243.50960871304,14401.0041282007,2691.24093800991,2165.72084918897,2676.39619798217,986.709293081405,35559.2945764843,10936.2003442419,583.505529116631,3541.06862228583,6399.89877174362,1699.83950635639,4773.83665883522,1050.46273125203,9335.2348059793,3078.99059267456,3929.10322512181,730.805921595085,3564.67362973774,4775.37463112612,2829.55428002377,7353.47803393813,6248.35765254684,1544.58031752298,3116.25104870767,3381.42299658445,4144.16256895942,3318.33916996918,385.021105947677,3385.12082796667,3377.25182754552,9016.71456069172,2609.78023799212,23676.2052658651,2990.84384949117,6447.55012938833,8228.52256173494
"147","S168",4,401.744157696623,2601.94582790172,1300.14023136065,1729.53574773764,3175.38624129261,4159.61122276695,2936.33117930214,18815.6659201342,6769.02096194263,9187.91436347742,2225.2385363941,3153.17487031941,6540.61538856969,2827.42832249865,15140.5573869161,2993.38458786948,1791.54314917453,3805.63472341406,1018.83266398788,23071.7728278995,8579.71993894181,589.004831266758,2566.743203864,5855.86797292187,1920.66101382266,4599.79460207746,1340.75825804727,7366.94342588036,3278.03182623222,4295.30383730642,529.904721910008,3681.5511067625,2710.03843455951,2482.17664082672,9763.96606859415,5321.98768951211,1566.35263153106,3182.07624043583,4361.10487587196,6056.24783626573,4740.49408120628,498.546139813553,3366.38702008456,2456.61238037818,12242.1355699973,3822.74317736528,30152.1803574033,2339.34565306789,6982.07930407705,6216.51291782613
"148","S170",4,230.166334727556,1603.04932199782,714.978514816788,1986.60155397795,2003.33455269089,2506.47579370778,2252.88750303368,17298.0642823445,7749.78206293425,6652.89086226557,1612.77137846378,3582.32669537194,3899.4980888422,2604.4969660437,6421.22728174238,2760.75838759998,1592.28359155306,2171.9711147885,346.724812987115,12553.4908985237,7259.75217790647,429.226418414481,1153.27054324691,4776.41187503043,634.808981120169,2587.76336822179,1077.48553479072,11034.5799287937,2400.6715457719,3778.3737221952,912.265512242509,3295.56785543477,3528.01405276,1753.98236427774,2778.55942181961,3897.21397742239,1158.63573065555,2787.56830960588,4174.98664049537,3069.21041863313,3362.06433441533,366.527780479284,3765.88162844325,2892.6754866786,4323.52475703078,2790.80613838981,31527.623593858,2789.1405580765,5710.89552520443,6287.78508545932
"149","S171",4,415.873017280212,2467.61994933337,1755.73873300105,2897.19338266134,3871.61671464211,5014.01600903763,2454.38333198246,24565.2587046991,11261.2470444603,7559.68908403073,1918.84006889908,4511.4479682645,5371.2670076249,2040.06410448307,17421.7690192451,2224.7820141361,1814.53814919939,3083.97853782575,834.805428369928,30620.922135141,9243.512901134,536.990078125958,2573.95109538258,9727.42761560681,1983.31820242523,6090.45664941793,1221.04430436671,6974.78533301173,2867.53329496212,3146.45854889409,1139.44736507992,2838.4445237521,3553.0508044396,3695.31862644895,11586.0055688754,5845.58964130848,1394.26015522746,4560.52717786252,3989.85294348187,4699.14401455023,8639.91328751428,595.239687082793,3664.64598219014,3449.03955893623,9389.64444232098,2731.7704876429,39219.8729322694,3652.56716295319,6666.78433312938,7856.468480852
"150","S172",4,470.876406779688,2446.78406821306,2155.72657298173,2356.96243979799,2783.37271818687,4268.32725703613,2429.12801550227,22001.7479266677,11104.8521811756,8172.17758597495,1736.70114169613,5058.94422187296,6603.68202849629,2423.46495733356,5690.72965223449,4696.67078357296,2361.82386925415,3660.71443332477,361.822372517055,13714.2167210159,8000.77519476451,694.054476352936,2789.1273694916,7270.90917072892,2571.9797244791,4265.9961219658,1368.88060966828,12036.8487623393,2876.60234678519,3773.38669627959,952.766171199646,3692.04459235409,4165.22515663768,2143.16276090609,13667.8003726074,2661.8218068932,1320.11685442829,2512.5140468532,3278.2285019631,4391.94752368248,9198.8984187123,369.166273944354,4744.54144976944,3704.69325115222,4893.78187549807,2436.90423004221,42231.1814846699,3121.78111510987,5448.68161654012,8571.19824598911
"151","S173",4,595.852297097557,2274.41955624828,1306.71935609167,1657.38143357292,2765.32898895336,3265.41069743741,1846.03152308418,14559.8880912691,9190.04256130804,6367.14894638584,984.638598318428,3095.41842974989,4890.7695909706,3159.1674817811,12836.0899641874,2865.28875212557,1782.14810126831,2174.97029277744,698.337288524056,25173.9320236207,7129.34854820513,402.850495745323,2132.36596391644,4854.73075405527,1784.67370885161,4593.39739217303,909.050020793097,8033.74972328531,3621.6226919344,4413.21680679086,980.997906955993,5123.65565316277,3055.63877151563,2931.11544387001,11640.9322123268,8085.55813978105,1221.06638087906,2834.80791631951,3053.67265034174,5458.24954196484,6780.63267237792,369.527943534603,3679.77484354049,2260.12372582476,9785.09466669682,3412.59114040364,33067.5885216456,2327.88846166378,6842.05179293194,4618.86070640495
"152","S174",4,500.905195456209,2251.03122618262,3724.38974940744,1928.28809745426,3695.92051081771,4700.02236327621,4006.07273673197,17560.7641093101,7353.33805052799,8209.18141590091,2092.78365592737,5801.15516197223,6379.66836322987,2026.48880292181,8057.30634342456,2965.05806866791,2995.13547082097,3224.61829861925,703.548266868506,14504.4828295779,6548.66311925797,449.614926539502,2199.59366806084,5464.6001069439,5499.08929505017,2044.24014881209,1233.81996048219,8007.50507698289,2738.44451269593,5518.2199096479,898.573433328522,4100.03434873512,3580.52238931525,3031.65986832274,38999.6508609423,4152.16964875584,1409.93097984259,3550.80323879705,6747.20281947976,4369.9482569342,17437.2173873042,470.358531899198,4315.95708289675,2719.11347558004,5775.74740910681,4686.82756326372,33907.6395802928,3443.16373852961,6355.02103007655,5930.38728545254
"153","S175",4,517.639903037461,1298.89439710763,2587.30820277993,2315.8876884989,3376.43519027878,4960.01189977807,3114.94197091832,19217.7289662437,8779.8729067278,5290.2892505841,2326.1447998803,2899.54884371214,5848.78169355861,2916.74346197612,9307.4659396748,3812.15404837806,2622.75175499921,2940.06084699265,687.575753449866,26661.5080317242,10424.5330196052,469.108731722433,2266.16177625547,6372.79866658019,3264.6974239985,5755.99231755062,1063.06082671676,8204.43177214039,2638.84010041367,4377.98780766658,719.302849999431,4732.48148283645,2978.32605736385,2915.25763624141,15904.6517748067,8604.97599280327,1543.07460330889,2908.6551385805,3160.27101720722,5313.01032018571,10837.7756360363,377.754149993788,4462.0107134323,3552.36234252077,7193.27665818524,2820.08829397615,34751.153193502,2986.75812773757,5450.91599790702,9036.6370609875
"154","S176",4,323.939618317869,1935.46330757518,1637.81991777361,2250.63203428819,2363.58495919598,4630.29545405806,2757.89794425176,17465.7405042375,7221.5169110751,6782.02892845259,1607.95333893447,4764.23170285629,4779.03604398817,2211.54532729395,13987.0751524302,3329.79318594977,1930.45500030124,2193.39039791411,970.917326538594,22628.2702138589,9970.38679923368,498.976605444704,2374.84418802086,6644.38420861311,2097.40728173447,6196.76032272726,1295.61116719618,8614.90878659911,3053.27400351475,4160.87716082232,603.709387895839,4247.53015693934,3533.28630331216,2888.18565330296,13910.6490177448,9712.41292488631,1269.0849136122,3001.84869545869,3601.26739227225,4239.42175936381,7447.7061740228,465.594729070692,3731.53694094688,3013.78624409798,6648.9068496062,3893.36465560716,37969.0261265056,2658.32987254216,7380.88983972493,7959.68488426853
"155","S178",4,383.425921483286,2576.62634985006,3893.93169355241,1968.43324827218,3262.79461887743,3993.91439643488,2715.59478530514,20072.1988891639,11726.7218636974,5173.45974994805,1733.48401551927,4024.68683503747,6546.45729579477,2559.67731156422,5010.28112401062,3534.27267737337,2788.43864971572,3357.35586516074,493.072373851355,11545.6979303722,7740.76314444422,733.053747619135,2569.85348003658,11204.9327473125,7210.70809986208,3294.48589778366,1438.55269224272,5572.46255974641,2566.04822903023,5205.35463239497,538.672794921866,2899.67435704843,2915.14244638741,3122.76653438346,29142.5314377455,3505.21481482103,1208.87930350834,3678.9311763112,4357.43730495003,4581.44436326137,28488.0582925857,536.835721911294,4158.20849128015,6287.33724650929,5267.07950788823,3475.24924133832,41996.9153137418,4599.96797592445,5424.90498097822,7698.49206644391
"156","S179",4,417.684393959298,2343.82064646122,1061.97687766762,1553.09893006265,3060.35948206859,5023.93275815283,2291.74596789224,21319.5921387598,8976.90444112078,6705.57839713266,1219.00088984807,3185.36672727868,4378.13885751008,2555.48692857958,7964.67320489196,2672.62859352023,1729.88626865736,2072.00906021005,350.997375152141,13747.6686091472,7883.81887780907,515.727545843363,1899.54393023133,6364.06634043535,1552.34554355753,2675.43637960649,952.007656103176,8242.98529680433,3006.32829208927,2480.18034222013,579.742147404162,2904.83936099197,3413.44138551449,3810.10430843895,8281.93285441911,2189.32481835643,1303.64731997016,2384.25388374228,3279.24929517982,2837.30900475897,4362.29068824465,415.339760922443,2772.33018177968,2754.8432115409,4186.7954131358,3088.49384410709,25320.1851599946,2047.86400481789,4520.85808521052,6317.23878434142
"157","S180",4,334.31535557578,2759.29293988946,493.565512464517,2078.5370417016,3039.01629369932,3407.25634763724,2464.70443812627,22243.5890435696,5491.34314918934,5942.51527045065,1809.14440812418,3414.9665253322,6126.47490983623,2013.22127824141,12362.3163198623,1840.07154391945,2421.91658781037,2119.24828536174,735.651169494639,24770.6761381134,8614.2866880852,409.060880933825,2403.64423960724,6485.31416025501,698.552510693077,5276.02066170312,1027.40437258318,7890.57632938297,2744.30208116409,4187.20392867387,639.3941861665,3607.10530930779,2636.0246918286,2338.86321975242,3892.66269879151,6932.59249822086,1044.56091074739,2492.3274712057,3600.63368864371,4915.80639414017,3098.82991066625,361.638050001312,3322.30213356671,2464.00517273905,8342.91263888314,3089.66072853794,25575.6449730298,3309.42851091533,6889.76068938874,6220.26824598005
"158","S181",4,525.566613243851,3047.20854974222,1122.77580807416,1882.088382549,2966.26142956581,6375.58843584885,2038.86362459878,17614.0285626166,9207.06183077508,5723.17441290465,1768.56084693948,3825.86570843404,6251.83881404891,3291.02437224904,11637.3595060326,2100.84055349669,1999.19633183617,3120.95484057489,654.028222002968,27156.7197070345,6706.5774513496,507.947781883198,2783.87570188227,6835.8459113514,1563.00899606468,4491.43663269208,1359.49240089195,8350.76101865765,2531.26750828844,3095.92782687973,478.131964724836,2342.72260502243,3346.21388478647,3994.95296513412,5536.82302381301,7054.55696135628,1237.14310799772,3184.36442870735,5641.33478526124,4283.59337009597,3472.84644081513,403.022516179283,3093.94331500168,3277.95792953532,9052.8484821557,2428.0523679089,31577.8023664661,2875.59104870955,5255.10109348766,7433.40219187736
"159","S182",4,656.32249234765,2354.19394017817,1381.20081483768,2298.36134263086,3653.13811495541,3614.78319001838,2587.4002544262,14186.3871774108,8564.61264412121,8618.65845396682,1375.80275006275,4052.42622686391,5901.93101685575,2740.51980217228,17417.9231321037,2873.68090410505,2492.28788865551,3651.21547657705,944.698172444783,23199.2523334173,9684.33881731456,566.249330733204,2539.92817848675,5979.54888918938,1575.64054518802,4646.93289916846,1166.65162705052,9414.91404773715,3313.15601388928,3921.621712308,848.730074661147,4792.19009413868,4176.93096782604,3169.27895897026,10191.9795208896,8730.28428104279,1439.31606780548,2759.1816178891,4222.8665425953,5214.02304734136,3443.0278365907,375.855306332276,3953.10526561637,3797.13645628842,12713.7639795353,3857.39232354192,39556.8982256097,2957.74067337311,5359.4430998161,8056.08827413481
"160","S183",4,374.767837796799,2314.77804950751,4160.50305236015,1733.85906144037,3707.9848399015,3801.68949530314,2917.83064452466,26677.5319138013,6892.86828186364,9165.6918377679,1719.99326145948,2674.64112367305,5699.00452211913,2775.15722624624,6183.20824533373,2155.83313646935,1892.26250464049,2522.31441446632,375.844144630868,12258.2820259856,6939.01378122839,546.727526596454,1811.59956493027,6686.65260844287,8128.75064967043,3517.98443096213,808.990722191103,8879.52906075762,2735.36694541858,4633.05416132968,686.843444999842,6165.56150144518,3287.27194864496,2810.44494771905,29128.598434246,3214.72961214874,1343.19393353715,2803.730967573,3529.90143399979,2910.37872843142,19949.7952026232,392.245601047123,2963.72474204789,3854.5518933065,3905.74641853758,2115.20456864972,31600.7313040902,3427.35473840923,7336.74103671586,7010.35292215096
"161","S184",4,551.002421204777,2224.22104442533,2156.00485407197,2704.70200969733,3968.96394890931,4198.37002406567,2464.10472454421,23826.0121510698,7589.67170343769,5421.80165698402,2164.63569369789,3233.60608170269,5502.55890082806,2471.08052392248,16608.9885462148,2400.42797330525,2336.18633940793,3021.07157435867,864.669502406157,22061.1821223251,8205.16524516317,628.5361968972,2410.6352675026,8227.01519899771,3579.14574851397,6833.6047589437,971.275031104618,9017.66050077352,2781.80111499527,5141.87600854871,809.125911906328,3881.21892383227,2796.07816638854,3269.49700217092,15522.5650793947,9108.01244288183,1006.12465439465,2713.66127205571,4007.46789424292,4413.63586743527,12870.1580047778,471.437818250677,3601.24304824604,3325.03763120878,9545.21393043204,3438.0891005991,35895.1642757107,4504.48486774814,6483.35093111012,7329.49833152191
"162","S186",4,382.9558543854,1721.08386303866,789.6140942523,1736.69133964127,3488.84534895527,5340.31323636786,2973.34991692231,16570.9851071695,9663.52179619199,6221.1578036691,2233.17032565259,3457.15712769363,5471.76828986355,2849.45584703248,5419.27073353934,3471.40267604027,2796.1876295323,2722.46715024787,501.238900491258,16311.0009659161,9005.38513437048,455.68112367368,2504.90007853508,7280.73642831867,1434.56626084886,2253.4179956342,845.383368773883,12340.8157664726,2862.55265068671,3874.12485253541,847.061251571635,2976.92404728586,4589.86527324335,3893.20134646629,4957.47093654558,2976.23227704605,1336.17329960864,2916.40584281618,4833.59280341985,5226.44455358536,3260.50055418425,481.89133524744,3232.33940068395,3847.26696167503,2963.04954610579,2477.66702463782,43005.0339998265,1542.98175450183,4711.66783696012,7153.65344538921
"163","S187",4,406.795620325421,2324.18715368175,1417.45059539892,2396.14083726458,4465.65151037123,4270.79726516625,3952.01983141312,17042.6390005397,9927.59913440463,6632.12237206194,1709.87328978042,3971.78083572245,5043.65455093263,2639.98699453179,7321.36171646675,3724.64814036658,2276.16003658691,3029.50110230198,360.69345947077,14846.1630924188,7847.35346676593,584.14603595594,2953.48388681272,10834.8808010382,1819.05368648269,3057.99634635528,1111.05594416597,6821.34987491975,2573.0370244993,5673.5466298549,1053.11387754575,4796.76002475787,3712.01697687835,2544.13324453647,8947.24499718279,2898.18874710489,1943.56724453825,3681.52070277686,5757.82987638344,4522.66984742109,6966.08579754251,356.248395449878,3176.27196495733,1907.08544449552,4194.09227049724,2908.13337152483,38797.8717858113,4030.07195523147,4951.7119905281,6275.15926153332
"164","S188",4,465.059514948331,2425.85215641803,2222.04904622057,2225.45332084323,3006.29044198753,3975.37430585032,2317.29088840612,23693.2432742654,8977.20781221227,7123.32348709707,2017.52846697713,3376.82822457634,8539.22308513447,2647.62105863483,8361.96988226388,2653.50773305069,2783.21209307334,2504.1209365307,443.64869401306,13320.2608498526,8246.71358012237,598.311200797062,2812.28213887297,6957.66762815086,2833.9744006896,2539.94966380764,1339.47972432994,5205.57405070975,2522.26999012676,3953.08611226994,642.957236793002,4522.10622161985,2795.20603939289,2490.61623690901,23351.9761085315,3713.41552582313,996.827159632226,4055.45591071925,2615.91992836108,5031.68700602883,21762.5337766821,450.911570664216,2826.63538103853,3767.16979277185,5634.80397710141,2870.87470882361,33711.9621013163,2907.41864688837,4255.5435682979,8330.35563342047
"165","S189",4,364.202406565607,1735.67096998649,678.699489861956,1829.82107623663,2624.07807341531,4239.26344594485,2612.42815623844,17634.916417618,10072.4326674337,6720.87006389043,2020.04733628702,3647.30238218504,5909.62847317988,3498.3909585955,16594.6026380981,2337.97897782416,1870.08642500464,2252.51045356262,989.403661931425,38480.5061475763,8964.43340011239,460.412398962497,2386.73140775779,6540.6880740389,1228.26889169932,6305.65124961826,818.016868254288,10788.9143275481,2707.5132572574,5498.25802367449,601.960899183911,4099.27328904444,2823.07113883962,2844.24453408405,3370.12655623088,5287.35549784228,1453.34034026871,3236.65012294664,4021.16546804086,5767.01143344481,4468.04104990874,414.925099338102,4952.92275815656,3049.17723174317,13330.4676620744,4101.36033000838,36195.3493268023,3397.04479472881,5673.08129512317,8699.13028785123
"166","S190",4,400.658089124413,1609.26189486777,365.242101839383,1666.97517568432,3160.65799278659,3261.17678864427,2338.3479770872,27140.1395268033,8787.11382200611,5820.97592031974,2868.20570897106,3820.09019744005,5330.61791553254,2224.27901337373,5938.68515309799,2761.04833270531,2291.48898526594,2304.49821649059,506.228452100347,11803.1772155102,7491.23546328102,515.934555316585,1855.98126074971,6002.72158046369,522.19259444319,3085.65318872849,991.145193665003,9623.06510115756,3483.33886868285,4016.23504344146,866.678053856609,3669.39433209247,4533.62945402174,2739.57101692687,2877.55554782823,3391.61272061743,1724.38761094677,2062.38982952643,5332.52217364643,4946.51019388817,1926.55412341174,451.573160377819,3423.31550619042,2728.33062793617,6102.49772513622,2839.39948901687,30132.3169173491,2269.60075275795,6954.52850460195,7058.36360085976
"167","S191",4,275.686736837174,2141.39249697259,1818.35605975862,1894.48754225204,2926.73754591482,4104.31011876201,3879.23754349384,20836.8049967422,6149.70807025096,6866.1027690842,1808.71938629933,5215.45049626033,6604.72884995579,2438.6646896463,12224.911043088,2980.18079921817,2186.27387229422,2481.06885183248,694.863562470837,21093.867131479,9333.86722464557,423.778133564436,1973.49690053792,7289.99883155646,2480.9117538377,5552.49562771399,871.083369243795,6834.55860225275,2609.08001970796,4022.13694873516,660.397629850438,3683.72509528855,3040.32119757661,2450.11141575882,13715.3285169215,6407.77245009603,852.719609861426,2971.9819163857,3390.15666079017,3624.63433735215,8285.49553549575,387.252626655693,4260.66008214553,3525.07274293994,10099.2921634709,2783.75570842147,25322.4397500807,2342.93980316431,7603.88389661887,6348.03373560212
"168","S192",4,355.592127526124,1851.25732034254,400.185283929466,1609.69736788985,2832.722788474,3800.2437841586,3191.3473727089,15231.7168545979,10583.950241921,7557.06797645626,1491.92682106958,3668.5008154801,5199.73050647662,2103.40061387785,11246.1405476548,2358.5832341802,2405.95189138611,1953.38360276913,786.098805142664,21456.1212468768,6062.39900450359,631.102010112155,2703.03112880077,5662.12096961819,943.572268492578,5936.22614362832,1006.62973745135,7078.99514809901,3092.77015882234,4144.37767046236,835.705309346826,3067.4817209011,3280.837273936,2323.04792642565,3782.33802982953,5866.47925357762,1242.69792751831,2660.1923825223,4205.69154781264,3532.2700060172,2628.43698954673,291.196820397037,2799.09238516061,3216.24606797631,9757.43334803176,2568.28016548851,27306.9585542721,2377.23437052038,7940.08608877662,7471.63835891921
"169","S194",4,393.021203207745,1748.17499257899,2119.49942841402,1478.49987626092,3784.27673289181,3037.8288459639,2505.26105745327,19092.286368067,5957.58108593124,6826.49645803002,1936.62602246149,2997.33686569539,6343.49975721677,2307.41623445508,12293.4482698721,2473.54842280371,1910.79585121838,3126.86599919761,765.982684048898,23601.662421616,7955.30757186366,478.907674966854,1315.65718859364,5799.2818477028,2694.51146722838,5109.51564895717,1085.26865473196,10846.211108743,2678.68742273667,3185.61592465497,680.673083197204,2535.06166759689,4203.12430733453,1795.56457601322,13297.3399754754,6690.26668373568,1125.46706813666,2966.82660717727,3561.83252373548,4792.13003311204,11790.3373457659,341.237462681477,2243.5567062009,3766.63981415891,7139.34213203003,2764.15418160213,29616.8653752619,3428.47401649397,3808.21250394085,5669.13657025231
